0.9,1.2,1.24,0.35,1.86,3.18,2.86,1.47,2.94,:,0
0.45,2.96,0.26,0.4,1.68,3.18,2.9,1.44,2.72,:,0
0.61,1.08,2.22,0.65,2.06,3.19,2.62,1.31,2.34,:,1
1.02,1.2,0.3,0.38,1.9,3.17,2.93,1.34,3.42,:,1
0.42,1.48,2.06,0.48,1.4,3.18,2.71,1.76,2.86,:,1
0.8,1.88,0.66,0.47,2.18,3.18,2.59,1.89,3.02,:,1
1.02,0.64,1.12,0.51,1.82,3.18,2.82,1.5,2.56,:,0
1.02,1.2,0.37,0.58,1.7,3.17,2.78,1.66,3.42,:,0
0.61,1.68,0.46,0.37,1.1,3.17,2.94,1.31,3.12,:,0
0.8,1.16,2.43,0.54,2.28,3.19,2.86,1.44,2.48,:,1
0.93,1.48,0.78,0.39,1.7,3.18,2.82,1.41,2.88,:,0
0.64,1.2,2.27,0.64,2.83,3.2,2.79,1.47,2.38,:,1
0.83,1.4,1.23,0.64,2.54,3.18,2.81,1.6,2.54,:,1
1.06,1.92,3.11,0.55,3.24,3.2,2.62,1.28,2.34,:,1
1.98,0.96,0.18,0.45,0.82,3.18,3.03,1.02,2.78,:,0
0.9,1.12,0.22,0.45,1.1,3.18,2.82,2.08,2.96,:,0
0.51,1.6,0.37,0.42,1.36,3.18,3.1,1.34,3.04,:,0
1.41,1.12,0.68,0.37,1.76,3.18,2.9,1.5,3.01,:,1
1.47,0.72,0.53,0.62,1.9,3.18,2.78,1.63,2.88,:,0
0.99,1.28,2.32,0.43,1.06,3.18,2.79,1.09,3.34,:,0
0.93,1,0.61,0.5,1.52,3.18,2.77,1.28,2.94,:,0
0.51,1.08,1.92,0.34,1.3,3.18,2.8,1.09,2.88,:,1
0.54,1.44,0.72,0.48,1.36,3.18,2.74,1.5,2.54,:,0
1.6,0.8,0.38,0.67,1.5,3.18,2.82,1.28,2.46,:,0
0.83,1.04,2.94,0.96,1.86,3.2,2.82,1.25,2.34,:,0
0.74,2.24,0.14,0.47,1.88,3.17,2.81,1.98,2.58,:,1
0.9,1.08,2.48,0.41,1.78,3.18,2.83,1.41,3.46,:,0
1.31,1.36,1.47,0.56,2,3.19,2.86,1.63,2.42,:,0
0.99,2.96,1.71,0.45,1.96,3.19,2.69,1.38,2.32,:,1
1.28,1.12,1.04,0.42,1.3,3.18,2.81,1.86,3.36,:,0
0.8,1.76,2.53,0.65,2.22,3.19,2.79,1.63,2.46,:,1
0.83,1.08,0.67,0.35,1.06,3.17,2.78,1.25,3.06,:,0
0.7,1.04,0.19,0.47,2.42,3.17,2.7,1.12,2.98,:,0
2.08,0.92,0.8,0.4,1.7,3.17,3.07,1.54,3.42,:,0
0.74,1.32,0.93,0.46,1.82,3.18,2.83,1.86,2.54,:,0
0.7,1.52,0.45,1.65,0.86,3.17,2.62,2.05,3.04,:,0
1.25,0.92,0.86,0.58,1.98,3.18,2.88,1.12,2.66,:,0
1.92,0.28,1.12,0.5,1.96,3.18,2.96,1.86,2.58,:,0
0.74,1.84,0.24,0.34,1.66,3.17,2.87,1.5,3.34,:,0
0.7,0.76,0.72,1.1,1.54,3.18,2.69,1.41,2.56,:,0
0.64,1.08,0.19,0.39,0.9,3.17,2.79,1.18,3.12,:,0
0.64,2.36,0.14,1.68,1.76,3.18,2.71,1.22,2.42,:,1
0.67,2.08,1.04,0.54,1.64,3.18,2.86,1.57,2.64,:,0
1.38,1.12,0.72,0.53,1.36,3.18,2.81,1.79,3.26,:,0
0.56,1.16,0.13,0.49,0.9,3.17,2.91,1.54,2.64,:,0
1.1,2.04,2.45,0.54,2.28,3.19,2.74,1.63,2.42,:,1
0.64,1.2,2.27,0.64,2.83,3.2,2.79,1.47,2.38,:,1
0.99,2,2.13,0.64,2.6,3.19,2.67,1.5,2.46,:,1
1.12,0.96,0.3,0.46,1.92,3.18,2.98,1.22,2.94,:,0
0.9,1.44,2.34,0.55,2.14,3.19,2.79,1.79,2.82,:,1
0.9,0.56,1.38,0.37,1.9,3.18,2.91,1.41,2.54,:,0
1.02,0.88,2.67,0.53,1.78,3.19,2.86,2.14,2.78,:,1
0.67,1.6,0.21,0.47,1.96,3.17,2.86,3.04,3.1,:,1
0.9,0.96,0.38,0.5,2.1,3.18,2.9,1.79,2.82,:,0
0.64,1.12,0.4,0.37,1.12,3.18,2.94,1.76,3.06,:,0
0.99,2.12,1.41,0.65,2.94,3.19,2.82,1.41,2.42,:,1
0.88,1.2,0.16,0.45,1,3.18,2.67,1.79,2.86,:,0
1.47,0.84,0.64,0.39,1.18,3.17,2.9,1.73,3.46,:,0
0.86,0.88,2.85,0.39,1.54,3.2,2.73,1.7,2.46,:,0
1.07,0.56,0.93,0.53,2.62,3.18,2.94,2.27,2.74,:,1
0.99,1.2,0.38,0.43,1.1,3.16,2.74,1.15,3.42,:,0
1.76,0.04,0.43,0.39,1.62,3.17,2.8,0.96,3.18,:,1
0.8,2.16,1.12,0.53,2.34,3.18,2.83,2.24,2.78,:,1
0.9,1.8,1.25,0.67,1.86,3.19,2.96,2.46,2.98,:,0
0.9,1.08,1.65,0.34,1.44,3.18,2.85,1.15,2.86,:,0
0.9,1.84,0.51,0.66,1.78,3.18,2.79,1.86,2.54,:,1
0.35,1.36,1.41,0.49,1.5,3.18,3.04,1.28,2.48,:,1
0.83,1.04,2.94,0.96,1.86,3.2,2.82,1.25,2.34,:,0
1.15,1.28,0.18,0.61,2.3,3.18,3.01,1.73,2.34,:,0
0.64,1.72,1.25,0.51,2.04,3.19,2.83,1.76,2.4,:,0
0.61,1.32,0.78,0.54,1.74,3.18,2.78,1.79,2.94,:,1
0.54,1.2,1.17,0.45,1.38,3.18,2.58,1.82,2.94,:,1
1.06,1.6,1.1,0.43,1.84,3.18,2.7,0.96,3.18,:,0
0.86,1.96,1.25,0.56,2.9,3.18,2.82,1.44,2.5,:,1
0.77,1.04,0.26,0.66,2,3.18,2.82,1.6,2.64,:,1
0.93,2.68,1.3,0.42,2.22,3.19,2.58,1.31,2.38,:,1
1.98,0.48,0.75,0.69,2.62,3.18,2.86,1.54,2.38,:,0
0.74,1.52,1.38,0.59,2,3.18,2.72,1.47,2.74,:,1
0.64,1.36,0.19,0.46,1.58,3.18,2.79,1.31,2.82,:,0
0.51,1.44,0.42,0.33,1.3,3.18,2.77,1.18,2.98,:,0
1.06,1.68,1.02,0.66,2.02,3.18,2.81,1.41,2.56,:,0
1.09,1.48,0.99,0.35,1.78,3.17,2.89,1.31,3.34,:,1
0.54,1.2,0.45,0.39,1.66,3.18,2.7,1.57,2.78,:,0
0.9,0.88,1.52,0.46,1.48,3.18,2.71,0.99,2.88,:,0
0.83,1.68,1.14,0.51,2.78,3.18,2.85,1.7,2.54,:,1
0.93,1.64,1.73,0.55,1.98,3.18,2.74,1.89,2.94,:,1
0.38,1.28,1.54,0.62,2.16,3.18,3.02,1.31,2.5,:,1
0.51,1.64,0.27,0.3,1.86,3.17,2.69,2.5,3.34,:,0
0.8,0.96,0.73,0.61,2.82,3.18,2.99,2.14,2.54,:,1
1.15,1.72,1.62,0.61,1.94,3.19,3.02,1.47,2.54,:,0
0.51,1.16,1.66,0.53,1.9,3.18,2.85,1.28,2.88,:,1
0.96,1.4,0.74,0.37,1.98,3.18,2.8,1.44,3.06,:,0
1.09,1.32,0.74,0.39,1.06,3.18,3.01,1.86,3.2,:,0
0.74,1.28,0.26,0.3,1.96,3.17,2.93,1.73,3.34,:,1
0.8,1.12,0.19,0.46,1.48,3.18,2.82,1.7,2.96,:,0
0.86,1.96,0.61,0.42,1.86,3.17,2.7,1.22,3.1,:,1
0.61,1.04,0.34,0.45,1.9,3.18,2.71,2.37,2.62,:,0
0.9,1.4,0.19,0.59,1.88,3.17,3.06,2.21,3.02,:,1
0.96,2.96,0.29,0.38,2.08,3.17,2.93,1.66,3.42,:,0
1.09,0.6,0.19,0.61,2.44,3.18,2.74,1.38,2.46,:,1
0.8,1.24,1.98,0.67,2.42,3.19,3.12,1.5,2.62,:,1
0.86,1.28,1.01,0.55,2.12,3.18,2.86,1.92,2.94,:,1
0.77,1.52,1.33,0.51,2.46,3.18,2.8,1.6,2.54,:,1
1.18,1.12,1.01,0.39,2.02,3.18,2.93,1.47,3.1,:,1
0.74,1.64,0.18,0.55,2,3.18,2.74,1.5,2.98,:,1
0.64,1.6,0.21,0.54,1.22,3.18,2.85,1.44,2.66,:,0
0.64,1.56,0.22,0.57,2.02,3.18,2.66,1.34,2.78,:,0
1.09,1.44,0.22,0.37,1.94,3.18,2.73,1.66,2.62,:,0
1.02,1.16,1.22,0.29,1.66,3.18,2.8,2.08,3.42,:,1
0.9,1.64,0.32,0.5,2.02,3.18,3.06,1.57,2.86,:,1
2.05,1.12,0.7,0.37,1.04,3.17,2.77,1.98,3.44,:,0
1.18,2.04,1.89,0.5,2.18,3.19,2.83,1.41,2.34,:,1
1.06,1.76,1.02,0.27,1.16,3.18,2.63,1.28,3.36,:,0
0.58,1.12,1.57,0.45,1.5,3.18,2.77,1.44,2.9,:,0
1.15,1.08,0.51,0.37,0.98,3.17,2.58,2.21,3.36,:,0
0.9,1.84,0.51,0.66,1.78,3.18,2.79,1.86,2.54,:,1
0.7,1.28,0.93,0.47,1.58,3.18,2.82,1.76,2.98,:,0
0.8,1.16,1.09,0.23,1.5,3.18,2.78,0.93,2.88,:,0
0.9,1.64,0.21,0.5,1.68,3.18,2.91,1.44,2.74,:,0
0.7,0.8,2.56,0.5,1.5,3.19,2.86,1.47,2.38,:,1
0.61,1.04,0.83,0.46,1.86,3.18,2.9,2.18,2.54,:,0
0.67,2.04,2.82,0.51,1.66,3.2,2.85,1.5,2.34,:,0
0.7,1.28,1.49,0.46,1.46,3.18,2.97,1.73,2.86,:,0
0.93,1.16,0.26,0.51,2.4,3.18,2.97,2.18,2.8,:,1
1.9,0.4,0.45,0.48,1.06,3.18,2.98,1.22,2.48,:,0
0.74,1.96,0.14,0.65,0.98,3.18,2.73,1.22,2.78,:,0
1.06,1.28,0.22,0.49,1.24,3.17,2.94,1.6,3.28,:,0
0.96,1.08,0.8,0.66,2.02,3.18,2.86,1.57,3.26,:,0
0.42,1.88,0.26,1.05,2.1,3.18,2.86,1.15,2.62,:,1
1.02,1.16,0.78,0.41,2,3.18,3.01,1.38,3.26,:,1
0.99,1.08,0.93,0.41,1.46,3.18,2.97,1.73,2.94,:,0
0.7,0.96,0.22,0.47,2.12,3.18,2.89,1.7,2.98,:,0
0.77,1.24,0.21,0.54,1.42,3.18,2.86,1.76,2.88,:,0
0.58,1.44,0.19,0.53,0.94,3.18,3.29,2.18,2.9,:,0
0.8,1.2,1.25,0.43,2.62,3.18,2.75,1.6,2.7,:,1
1.28,1.48,1.42,0.61,1.98,3.18,2.81,1.6,2.48,:,1
1.38,1.12,1.8,0.37,1.16,3.18,2.69,1.22,3.3,:,0
1.06,1.04,2.5,0.56,2.8,3.2,2.72,2.18,2.54,:,1
0.96,1.2,0.36,0.43,2.8,3.18,2.85,1.98,2.64,:,0
0.58,1.12,0.27,0.47,2.14,3.18,2.78,1.44,2.72,:,1
1.41,1.32,0.19,0.56,1.56,3.18,3.07,1.41,3.06,:,0
1.02,1.04,1.33,0.61,2.4,3.19,2.89,1.63,2.46,:,0
0.93,0.6,0.18,0.33,1.1,3.17,2.94,1.28,3.04,:,0
0.51,1.08,2.48,0.57,1.8,3.19,2.58,1.38,2.32,:,0
0.83,1.32,1.89,0.65,1.7,3.19,2.75,1.76,2.66,:,1
1.7,0.64,0.43,0.41,1.7,3.16,2.85,1.7,3.52,:,0
0.9,1.56,0.22,0.35,1.96,3.16,2.74,2.05,3.44,:,1
0.34,1.16,0.18,0.4,1.86,3.18,2.82,1.76,2.86,:,1
0.8,1,0.22,0.34,1.4,3.17,2.94,1.41,2.96,:,1
0.7,1.04,1.41,0.31,1.5,3.18,2.65,1.31,3.04,:,0
1.28,0.68,2.06,0.38,2.48,3.19,2.74,1.57,2.5,:,1
0.64,1.48,0.99,0.31,1.3,3.18,3.01,1.57,3.26,:,0
1.25,2.16,0.22,1.79,1.76,3.18,2.77,1.7,2.4,:,0
1.06,1.28,2.5,0.62,3.02,3.19,2.89,1.79,2.78,:,1
1.12,1.56,0.38,0.55,2.1,3.18,2.85,1.73,2.96,:,0
0.7,0.92,2.77,0.54,1.58,3.2,2.74,1.47,2.34,:,1
1.06,1.12,0.22,0.39,1.46,3.18,2.91,1.82,2.82,:,0
0.83,0.88,0.82,0.42,1.74,3.18,2.93,1.02,2.7,:,0
0.99,2.08,0.27,0.33,0.82,3.18,2.73,1.38,2.78,:,0
0.99,1.28,0.19,0.27,2.22,3.18,2.71,1.73,2.62,:,0
0.8,0.84,0.24,0.5,1.44,3.18,2.94,1.89,2.94,:,0
0.77,0.88,1.71,0.48,1.08,3.18,2.54,1.15,2.58,:,0
1.06,1.12,0.98,0.21,1.38,3.17,2.88,1.02,3.26,:,1
0.54,1.44,1.31,0.32,1.48,3.18,2.79,1.31,3.3,:,1
0.93,1.36,1.94,0.34,2.36,3.19,2.78,1.5,2.82,:,0
0.83,2.04,0.42,0.51,2.12,3.18,2.66,1.6,2.98,:,0
0.51,1.32,0.24,0.38,1.3,3.18,2.79,1.34,2.58,:,0
0.61,1.56,0.16,0.37,0.94,3.17,2.94,1.22,3.46,:,0
0.7,1.28,1.66,0.49,2.68,3.19,2.77,1.7,2.54,:,1
0.61,1.52,0.18,0.26,1.4,3.17,2.77,1.22,3.04,:,0
0.9,1.2,0.5,0.45,1.54,3.18,2.71,1.38,2.3,:,0
1.02,0.72,1.2,0.47,2.98,3.18,2.79,1.31,2.38,:,1
0.9,0.88,2.05,0.45,2,3.18,2.87,1.38,2.86,:,1
0.77,1.08,0.29,0.58,2.54,3.18,2.87,1.6,2.88,:,1
1.25,1.12,1.47,0.41,1.22,3.18,2.73,1.12,3.22,:,0
1.15,2.32,2.4,0.5,1.54,3.19,2.8,1.63,2.4,:,1
0.93,1.32,0.14,0.47,1.56,3.17,2.86,1.6,3.04,:,0
0.61,1.2,2.05,0.61,3.06,3.19,2.79,1.57,2.42,:,1
1.02,1.96,0.27,0.35,1.46,3.17,2.73,1.47,3.34,:,1
0.9,2.24,0.27,1.78,1.42,3.18,2.75,1.18,2.46,:,1
0.67,1.2,1.39,0.41,1.7,3.18,2.82,1.25,2.82,:,1
0.54,2.96,0.58,0.57,1.7,3.18,2.91,1.28,3.3,:,0
0.61,1.04,1.98,0.55,1.96,3.19,2.94,1.15,2.38,:,1
0.61,1,0.22,0.58,1.42,3.18,3.14,2.11,2.8,:,1
0.58,1.44,2.1,0.64,2.18,3.2,3.04,1.12,2.42,:,1
0.83,1.96,0.51,0.31,1.16,3.18,2.7,1.02,3.02,:,0
0.48,1.96,0.24,0.35,1.62,3.18,2.7,1.28,2.74,:,0
0.61,0.84,0.15,0.38,2.12,3.18,2.97,1.34,2.14,:,1
0.34,1.16,0.18,0.4,1.86,3.18,2.82,1.76,2.86,:,1
1.41,1.08,1.34,0.65,2.14,3.18,2.81,1.15,3.14,:,1
0.58,1.84,0.22,0.73,2.14,3.18,2.99,1.44,2.96,:,1
0.96,0.88,1.02,0.64,2.24,3.18,2.78,1.12,2.7,:,1
2.08,0.48,0.18,0.15,0.14,3.18,2.95,1.15,3.6,:,0
0.7,0.92,2.77,0.54,1.58,3.2,2.74,1.47,2.34,:,1
1.25,2.48,1.76,0.54,2.38,3.19,2.81,1.6,2.32,:,1
0.74,1.6,1.2,0.56,1.02,3.19,2.72,2.69,2.58,:,0
0.74,1.84,1.02,0.41,1.14,3.18,2.75,2.5,3.12,:,0
0.83,1.56,0.22,0.23,0.88,3.17,2.89,2.4,3.02,:,0
0.64,1.2,0.98,0.42,1.6,3.18,2.88,1.63,2.88,:,0
1.33,0.52,0.22,0.46,0.86,3.18,2.93,1.66,2.8,:,0
1.5,1.96,2.08,2.73,2.94,3.2,2.63,1.63,2.46,:,1
0.96,0.64,0.67,0.33,1.34,3.17,2.94,1.15,3.14,:,1
0.34,1.16,0.18,0.4,1.86,3.18,2.82,1.76,2.86,:,1
0.51,1,1.57,0.56,1.82,3.18,2.81,1.22,2.66,:,1
0.67,1.16,0.26,0.39,1.58,3.18,2.94,1.6,2.94,:,0
0.51,1.28,2,0.4,2.08,3.19,2.56,1.15,2.4,:,0
0.58,1.2,2.05,0.71,2.28,3.19,2.66,1.66,2.4,:,0
0.61,2.4,0.64,0.42,1.62,3.18,2.59,1.89,2.78,:,0
1.09,1.76,0.67,0.54,1.92,3.17,2.67,2.43,3.28,:,1
0.9,0.88,0.29,0.39,1.54,3.17,2.98,1.41,3.36,:,0
0.93,1.96,0.22,1.62,1.98,3.18,2.74,1.57,2.4,:,1
2.22,0.24,1.09,0.48,1.12,3.18,3.06,1.41,2.72,:,0
0.61,1.32,1.62,0.72,1.78,3.18,2.54,1.31,2.42,:,1
0.77,0.72,1.07,0.53,2.14,3.19,2.85,1.79,2.62,:,0
0.96,1.44,1.09,0.63,3.12,3.19,3.1,2.05,2.72,:,1
1.58,0.88,0.29,0.53,1.86,3.18,3.02,1.73,2.78,:,0
0.61,1.72,1.74,0.51,2.06,3.19,3.13,2.46,2.78,:,1
1.06,1.2,0.48,0.41,1.66,3.17,2.94,1.28,3.5,:,0
1.22,1.36,1.33,0.59,2.24,3.19,2.77,1.66,2.46,:,1
1.12,1.16,2.3,0.5,2.36,3.2,2.82,1.86,2.38,:,1
1.09,1.96,1.17,0.59,1.94,3.19,2.82,1.95,2.72,:,0
0.45,1.4,0.22,0.45,1.7,3.18,2.64,2.18,2.78,:,0
0.77,1.52,1.28,0.48,2.5,3.18,2.86,1.47,2.46,:,1
0.8,1.64,0.29,0.42,2.2,3.17,2.93,1.25,3.26,:,1
0.58,1.28,1.15,0.54,1.46,3.18,3.04,1.41,2.78,:,0
0.7,1.12,1.92,0.64,1.9,3.19,2.66,0.96,2.46,:,1
0.77,1.6,2.86,0.56,2.46,3.2,2.97,1.34,2.56,:,1
1.15,1.76,1.33,2.91,1.9,3.18,2.78,1.38,2.72,:,0
0.93,1,0.22,0.38,1.52,3.16,2.74,1.38,3.52,:,0
0.83,1.68,1.55,0.5,1.86,3.18,2.82,1.5,2.42,:,0
0.83,1.24,0.38,0.49,2.38,3.18,3.04,2.18,2.82,:,1
1.12,1.56,0.14,0.48,0.82,3.18,2.63,0.9,2.78,:,0
0.99,0.36,0.22,0.46,1.94,3.18,2.83,1.47,2.66,:,1
1.15,1.28,1.68,0.51,1.8,3.18,2.74,1.06,3.1,:,1
0.51,1.2,1.07,0.49,2.04,3.18,3.22,1.47,2.82,:,1
0.58,1.84,2.18,0.59,1.58,3.19,2.8,1.6,2.66,:,1
0.74,1.28,1.36,0.66,2.48,3.18,2.83,1.28,2.64,:,1
0.9,1.52,0.32,0.59,2.08,3.17,2.78,1.66,2.96,:,0
0.51,1.44,0.26,0.48,0.82,3.18,2.86,1.73,2.88,:,0
0.93,1.76,0.58,2.25,2.44,3.18,2.67,1.22,2.42,:,1
0.77,1.96,0.93,0.61,1.6,3.18,2.67,3.14,2.8,:,0
1.18,1.2,0.99,0.46,1.86,3.17,2.82,0.86,3.62,:,1
0.96,1.32,0.56,0.42,2.06,3.17,2.82,1.18,3.3,:,1
1.09,1.12,2.35,0.54,2.64,3.19,2.87,1.47,2.54,:,1
1.09,1.16,0.35,0.41,1.34,3.17,2.72,1.41,3.14,:,0
0.67,1.52,0.35,0.3,1.38,3.18,2.89,1.28,2.96,:,1
0.77,0.76,0.8,0.49,1.34,3.18,3.26,1.82,2.66,:,0
0.58,1.2,0.18,0.38,0.76,3.17,2.69,1.63,2.94,:,0
0.67,0.84,0.82,1.11,1.4,3.18,2.73,1.47,2.56,:,0
0.7,1.28,0.26,0.51,1.6,3.18,2.65,1.41,2.8,:,1
0.77,1.16,1.62,0.57,1.4,3.18,2.78,1.12,2.54,:,0
1.79,0.88,1.42,0.39,1.78,3.19,2.85,1.63,2.42,:,0
0.8,1.92,0.35,0.48,2.18,3.19,2.83,1.89,2.58,:,0
0.61,1.12,0.22,0.53,1.2,3.17,2.82,1.63,3.12,:,0
0.42,1.16,2.22,0.64,1.26,3.19,2.82,1.25,2.5,:,0
0.74,0.96,2.27,0.61,1.26,3.19,2.82,1.6,2.56,:,0
0.61,1.4,0.27,0.41,1.34,3.18,2.86,1.73,2.88,:,0
1.02,1.04,1.97,0.5,2.74,3.18,2.77,1.86,2.64,:,0
0.83,1.64,0.35,0.56,1.48,3.18,2.63,1.41,2.66,:,0
1.02,1.28,0.77,0.47,2.48,3.18,2.86,1.73,2.94,:,1
0.7,1.48,2.43,0.58,2.38,3.2,3.02,2.72,2.48,:,1
1.55,0,0.24,0.74,1.38,3.18,3.22,1.28,2.58,:,0
0.51,1.2,2.19,0.64,2.24,3.19,2.58,1.41,2.32,:,0
0.51,1.76,0.22,0.49,1.46,3.18,2.77,2.4,2.74,:,0
0.54,1.52,0.24,0.37,1.5,3.18,2.89,1.76,3.04,:,0
0.38,1.16,1.65,0.45,1.3,3.18,2.83,1.22,2.62,:,1
0.77,1.48,1.19,0.49,2.5,3.18,2.85,1.6,2.5,:,1
0.58,1.8,0.7,0.53,2.22,3.18,2.78,1.98,2.98,:,1
1.09,0.76,0.93,0.47,1.94,3.18,2.8,2.02,2.64,:,0
0.96,1.32,2.05,0.47,2.24,3.19,2.75,1.79,2.62,:,1
0.67,1.28,0.14,0.43,1.62,3.17,2.88,1.47,2.82,:,1
0.74,1,2.77,0.53,1.46,3.19,2.8,1.34,2.46,:,0
0.93,1.2,0.18,0.25,1.46,3.16,2.97,1.22,3.42,:,0
1.02,1,0.27,0.39,1.82,3.18,3.09,1.6,2.88,:,1
1.09,1,0.77,0.43,1.62,3.18,2.98,2.27,3.36,:,0
3.22,1.84,0.22,0.53,2.46,3.19,2.69,1.57,2.72,:,0
0.48,1.16,0.21,0.33,0.86,3.18,2.98,1.25,2.7,:,0
0.45,1.2,0.86,0.51,1.4,3.18,2.95,1.44,2.48,:,0
0.96,0.88,1.63,0.56,2.54,3.19,2.74,1.28,2.48,:,1
0.54,1.6,2.33,0.54,2.08,3.2,2.97,2.5,2.42,:,1
0.86,1.72,1.2,0.56,3.24,3.18,2.78,1.5,2.4,:,1
1.41,1.96,1.23,0.51,2.26,3.18,2.77,1.18,2.32,:,0
0.8,1.16,1.2,0.56,2.1,3.19,3.05,1.22,2.56,:,1
0.74,1.44,0.24,0.34,1.62,3.17,2.88,3.17,3.22,:,1
0.67,1.36,1.9,0.45,1.86,3.18,2.69,0.99,2.74,:,1
1.47,0.72,0.53,0.62,1.9,3.18,2.78,1.63,2.88,:,0
0.7,0.76,0.18,0.73,2.54,3.18,2.71,1.6,2.54,:,1
0.74,1.84,0.16,0.62,0.96,3.18,2.62,1.57,2.42,:,0
0.74,1.08,1.57,0.63,1.78,3.18,2.81,1.28,2.72,:,1
0.48,1.88,1.82,0.4,1.7,3.18,2.7,1.09,2.8,:,1
0.38,1.32,0.46,0.5,0.98,3.17,2.82,1.02,3.44,:,0
0.77,1.36,0.43,0.54,2.91,3.18,2.94,1.86,2.58,:,1
1.57,1.28,0.83,0.49,1.38,3.18,2.88,1.44,2.86,:,0
0.77,2.2,1.3,0.46,2.88,3.18,2.88,1.6,2.46,:,1
0.64,1.52,1.89,0.63,2.26,3.2,2.97,2.62,2.38,:,1
0.99,1.52,1.68,0.35,1.86,3.18,2.97,1.47,3.12,:,1
1.25,1.24,2.3,0.49,2.16,3.2,2.82,1.73,2.42,:,0
0.7,0.96,0.74,0.5,2.12,3.18,2.66,0.9,3.06,:,1
0.58,1.2,0.16,0.35,0.98,3.17,2.87,1.66,3.02,:,0
0.93,1.88,0.48,0.59,1.94,3.18,2.93,2.4,2.66,:,1
0.54,1.32,0.96,0.41,1.48,3.18,2.95,1.86,2.7,:,0
0.67,1.08,2.9,0.48,1.94,3.2,2.94,1.15,2.32,:,1
0.8,1.12,2.3,0.63,2.74,3.19,2.78,1.22,2.4,:,1
1.57,0.92,1.06,0.39,2.1,3.18,2.71,1.54,2.98,:,0
